DAY_OF_MONTH,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,-1.00,0.00,4.00,0.00,,,,,
1,-1.00,0.00,4.00,0.00,,,,,
1,-1.00,0.00,5.00,0.00,,,,,
1,-1.00,0.00,5.00,0.00,,,,,
1,-1.00,0.00,6.00,0.00,,,,,
1,-1.00,0.00,7.00,0.00,,,,,
1,-1.00,0.00,8.00,0.00,,,,,
1,-1.00,0.00,10.00,0.00,,,,,
1,-1.00,0.00,19.00,1.00,0.00,0.00,19.00,0.00,0.00
1,-1.00,0.00,19.00,1.00,0.00,0.00,19.00,0.00,0.00
1,-1.00,0.00,24.00,1.00,0.00,0.00,24.00,0.00,0.00
1,-1.00,0.00,29.00,1.00,0.00,0.00,29.00,0.00,0.00
1,0.00,0.00,-23.00,0.00,,,,,
1,0.00,0.00,-21.00,0.00,,,,,
1,0.00,0.00,-19.00,0.00,,,,,
1,0.00,0.00,-15.00,0.00,,,,,
1,0.00,0.00,-14.00,0.00,,,,,
1,0.00,0.00,-14.00,0.00,,,,,
1,0.00,0.00,-14.00,0.00,,,,,
1,0.00,0.00,-13.00,0.00,,,,,
1,0.00,0.00,-11.00,0.00,,,,,
1,0.00,0.00,-10.00,0.00,,,,,
1,0.00,0.00,-9.00,0.00,,,,,
1,0.00,0.00,-9.00,0.00,,,,,
1,0.00,0.00,-6.00,0.00,,,,,
1,0.00,0.00,-5.00,0.00,,,,,
1,0.00,0.00,-3.00,0.00,,,,,
1,0.00,0.00,-3.00,0.00,,,,,
1,0.00,0.00,-3.00,0.00,,,,,
1,0.00,0.00,-3.00,0.00,,,,,
1,0.00,0.00,-3.00,0.00,,,,,
1,0.00,0.00,-2.00,0.00,,,,,
1,0.00,0.00,-2.00,0.00,,,,,
1,0.00,0.00,3.00,0.00,,,,,
1,0.00,0.00,7.00,0.00,,,,,
1,0.00,0.00,10.00,0.00,,,,,
1,0.00,0.00,16.00,1.00,0.00,0.00,16.00,0.00,0.00
1,0.00,0.00,16.00,1.00,0.00,0.00,16.00,0.00,0.00
1,0.00,0.00,26.00,1.00,0.00,0.00,26.00,0.00,0.00
1,0.00,0.00,30.00,1.00,0.00,0.00,30.00,0.00,0.00
1,1.00,0.00,-24.00,0.00,,,,,
1,1.00,0.00,-14.00,0.00,,,,,
1,1.00,0.00,-13.00,0.00,,,,,
1,1.00,0.00,-12.00,0.00,,,,,
1,1.00,0.00,-12.00,0.00,,,,,
1,1.00,0.00,-4.00,0.00,,,,,
1,1.00,0.00,-3.00,0.00,,,,,
1,1.00,0.00,2.00,0.00,,,,,
1,1.00,0.00,4.00,0.00,,,,,
1,1.00,0.00,8.00,0.00,,,,,
1,1.00,0.00,9.00,0.00,,,,,
1,1.00,0.00,10.00,0.00,,,,,
1,1.00,0.00,26.00,1.00,1.00,0.00,25.00,0.00,0.00
1,2.00,0.00,-13.00,0.00,,,,,
1,2.00,0.00,-9.00,0.00,,,,,
1,2.00,0.00,-2.00,0.00,,,,,
1,2.00,0.00,-1.00,0.00,,,,,
1,2.00,0.00,0.00,0.00,,,,,
1,2.00,0.00,6.00,0.00,,,,,
1,2.00,0.00,7.00,0.00,,,,,
1,2.00,0.00,9.00,0.00,,,,,
1,2.00,0.00,10.00,0.00,,,,,
1,2.00,0.00,13.00,0.00,,,,,
1,2.00,0.00,22.00,1.00,2.00,0.00,20.00,0.00,0.00
1,3.00,0.00,-30.00,0.00,,,,,
1,3.00,0.00,-16.00,0.00,,,,,
1,3.00,0.00,-14.00,0.00,,,,,
1,3.00,0.00,-14.00,0.00,,,,,
1,3.00,0.00,-12.00,0.00,,,,,
1,3.00,0.00,-6.00,0.00,,,,,
1,3.00,0.00,-4.00,0.00,,,,,
1,3.00,0.00,10.00,0.00,,,,,
1,3.00,0.00,10.00,0.00,,,,,
1,3.00,0.00,16.00,1.00,3.00,0.00,13.00,0.00,0.00
1,3.00,0.00,18.00,1.00,3.00,0.00,15.00,0.00,0.00
1,3.00,0.00,19.00,1.00,3.00,0.00,16.00,0.00,0.00
1,3.00,0.00,36.00,1.00,3.00,0.00,33.00,0.00,0.00
1,4.00,0.00,-10.00,0.00,,,,,
1,4.00,0.00,-7.00,0.00,,,,,
1,4.00,0.00,-7.00,0.00,,,,,
1,4.00,0.00,-7.00,0.00,,,,,
1,4.00,0.00,-6.00,0.00,,,,,
1,4.00,0.00,-6.00,0.00,,,,,
1,4.00,0.00,-5.00,0.00,,,,,
1,4.00,0.00,-4.00,0.00,,,,,
1,4.00,0.00,-4.00,0.00,,,,,
1,4.00,0.00,2.00,0.00,,,,,
1,4.00,0.00,12.00,0.00,,,,,
1,4.00,0.00,19.00,1.00,0.00,0.00,19.00,0.00,0.00
1,5.00,0.00,-22.00,0.00,,,,,
1,5.00,0.00,-10.00,0.00,,,,,
1,5.00,0.00,9.00,0.00,,,,,
1,6.00,0.00,-12.00,0.00,,,,,
1,6.00,0.00,-4.00,0.00,,,,,
1,6.00,0.00,-3.00,0.00,,,,,
1,6.00,0.00,0.00,0.00,,,,,
1,6.00,0.00,3.00,0.00,,,,,
1,6.00,0.00,4.00,0.00,,,,,
1,6.00,0.00,5.00,0.00,,,,,
1,6.00,0.00,6.00,0.00,,,,,
1,6.00,0.00,22.00,1.00,6.00,0.00,16.00,0.00,0.00
1,7.00,0.00,-28.00,0.00,,,,,
1,7.00,0.00,-1.00,0.00,,,,,
1,7.00,0.00,8.00,0.00,,,,,
1,7.00,0.00,43.00,1.00,7.00,0.00,36.00,0.00,0.00
1,8.00,0.00,-9.00,0.00,,,,,
1,8.00,0.00,-7.00,0.00,,,,,
1,8.00,0.00,2.00,0.00,,,,,
1,8.00,0.00,5.00,0.00,,,,,
1,8.00,0.00,10.00,0.00,,,,,
1,8.00,0.00,11.00,0.00,,,,,
1,8.00,0.00,23.00,1.00,8.00,0.00,15.00,0.00,0.00
1,8.00,0.00,26.00,1.00,4.00,0.00,18.00,0.00,4.00
1,9.00,0.00,-8.00,0.00,,,,,
1,9.00,0.00,-4.00,0.00,,,,,
1,9.00,0.00,3.00,0.00,,,,,
1,9.00,0.00,10.00,0.00,,,,,
1,9.00,0.00,14.00,0.00,,,,,
1,9.00,0.00,17.00,1.00,0.00,0.00,8.00,0.00,9.00
1,9.00,0.00,34.00,1.00,0.00,0.00,25.00,0.00,9.00
1,10.00,0.00,-11.00,0.00,,,,,
1,10.00,0.00,-2.00,0.00,,,,,
1,10.00,0.00,0.00,0.00,,,,,
1,10.00,0.00,0.00,0.00,,,,,
1,10.00,0.00,4.00,0.00,,,,,
1,10.00,0.00,5.00,0.00,,,,,
1,10.00,0.00,5.00,0.00,,,,,
1,10.00,0.00,8.00,0.00,,,,,
1,10.00,0.00,15.00,1.00,0.00,0.00,5.00,0.00,10.00
1,10.00,0.00,16.00,1.00,0.00,0.00,6.00,0.00,10.00
1,10.00,0.00,18.00,1.00,2.00,0.00,8.00,0.00,8.00
1,10.00,0.00,23.00,1.00,10.00,0.00,13.00,0.00,0.00
1,11.00,0.00,-10.00,0.00,,,,,
1,11.00,0.00,-6.00,0.00,,,,,
1,11.00,0.00,7.00,0.00,,,,,
1,11.00,0.00,10.00,0.00,,,,,
1,11.00,0.00,11.00,0.00,,,,,
1,12.00,0.00,-17.00,0.00,,,,,
1,12.00,0.00,-2.00,0.00,,,,,
1,12.00,0.00,2.00,0.00,,,,,
1,12.00,0.00,4.00,0.00,,,,,
1,12.00,0.00,26.00,1.00,12.00,0.00,14.00,0.00,0.00
1,13.00,0.00,0.00,0.00,,,,,
1,13.00,0.00,2.00,0.00,,,,,
1,13.00,0.00,8.00,0.00,,,,,
1,14.00,0.00,-7.00,0.00,,,,,
1,14.00,0.00,-4.00,0.00,,,,,
1,14.00,0.00,-3.00,0.00,,,,,
1,14.00,0.00,0.00,0.00,,,,,
1,14.00,0.00,2.00,0.00,,,,,
1,14.00,0.00,5.00,0.00,,,,,
1,14.00,0.00,10.00,0.00,,,,,
1,14.00,0.00,13.00,0.00,,,,,
1,14.00,0.00,20.00,1.00,0.00,14.00,6.00,0.00,0.00
1,15.00,1.00,12.00,0.00,,,,,
1,16.00,1.00,-10.00,0.00,,,,,
1,16.00,1.00,4.00,0.00,,,,,
1,16.00,1.00,13.00,0.00,,,,,
1,17.00,1.00,5.00,0.00,,,,,
1,17.00,1.00,29.00,1.00,10.00,0.00,12.00,0.00,7.00
1,18.00,1.00,8.00,0.00,,,,,
1,18.00,1.00,9.00,0.00,,,,,
1,18.00,1.00,9.00,0.00,,,,,
1,18.00,1.00,9.00,0.00,,,,,
1,18.00,1.00,19.00,1.00,0.00,0.00,1.00,9.00,9.00
1,18.00,1.00,22.00,1.00,18.00,0.00,4.00,0.00,0.00
1,19.00,1.00,0.00,0.00,,,,,
1,19.00,1.00,9.00,0.00,,,,,
1,20.00,1.00,2.00,0.00,,,,,
1,20.00,1.00,11.00,0.00,,,,,
1,20.00,1.00,11.00,0.00,,,,,
1,21.00,1.00,3.00,0.00,,,,,
1,22.00,1.00,8.00,0.00,,,,,
1,22.00,1.00,18.00,1.00,16.00,0.00,0.00,0.00,2.00
1,22.00,1.00,29.00,1.00,22.00,0.00,7.00,0.00,0.00
1,23.00,1.00,7.00,0.00,,,,,
1,23.00,1.00,22.00,1.00,12.00,0.00,0.00,0.00,10.00
1,23.00,1.00,36.00,1.00,0.00,0.00,13.00,0.00,23.00
1,23.00,1.00,53.00,1.00,0.00,0.00,30.00,0.00,23.00
1,24.00,1.00,28.00,1.00,10.00,0.00,4.00,14.00,0.00
1,25.00,1.00,-5.00,0.00,,,,,
1,25.00,1.00,13.00,0.00,,,,,
1,26.00,1.00,19.00,1.00,0.00,0.00,0.00,0.00,19.00
1,26.00,1.00,29.00,1.00,0.00,26.00,3.00,0.00,0.00
1,26.00,1.00,31.00,1.00,3.00,0.00,5.00,0.00,23.00
1,26.00,1.00,32.00,1.00,0.00,0.00,6.00,0.00,26.00
1,26.00,1.00,36.00,1.00,26.00,0.00,10.00,0.00,0.00
1,28.00,1.00,24.00,1.00,0.00,0.00,0.00,0.00,24.00
1,29.00,1.00,18.00,1.00,0.00,0.00,0.00,0.00,18.00
1,29.00,1.00,26.00,1.00,0.00,0.00,0.00,0.00,26.00
1,31.00,1.00,23.00,1.00,13.00,0.00,0.00,0.00,10.00
1,32.00,1.00,17.00,1.00,14.00,0.00,0.00,0.00,3.00
1,32.00,1.00,24.00,1.00,0.00,0.00,0.00,0.00,24.00
1,32.00,1.00,27.00,1.00,27.00,0.00,0.00,0.00,0.00
1,32.00,1.00,31.00,1.00,0.00,0.00,0.00,0.00,31.00
1,33.00,1.00,12.00,0.00,,,,,
1,33.00,1.00,34.00,1.00,33.00,0.00,1.00,0.00,0.00
1,34.00,1.00,18.00,1.00,0.00,0.00,0.00,0.00,18.00
1,34.00,1.00,39.00,1.00,9.00,0.00,5.00,0.00,25.00
1,35.00,1.00,14.00,0.00,,,,,
1,35.00,1.00,33.00,1.00,33.00,0.00,0.00,0.00,0.00
1,35.00,1.00,51.00,1.00,35.00,0.00,16.00,0.00,0.00
1,36.00,1.00,9.00,0.00,,,,,
1,37.00,1.00,29.00,1.00,17.00,0.00,12.00,0.00,0.00
1,37.00,1.00,32.00,1.00,3.00,0.00,0.00,0.00,29.00
1,39.00,1.00,32.00,1.00,0.00,0.00,0.00,0.00,32.00
1,42.00,1.00,23.00,1.00,0.00,0.00,0.00,0.00,23.00
1,43.00,1.00,14.00,0.00,,,,,
1,44.00,1.00,50.00,1.00,44.00,0.00,6.00,0.00,0.00
1,46.00,1.00,31.00,1.00,31.00,0.00,0.00,0.00,0.00
1,46.00,1.00,47.00,1.00,3.00,0.00,1.00,0.00,43.00
1,46.00,1.00,52.00,1.00,46.00,0.00,6.00,0.00,0.00
1,47.00,1.00,32.00,1.00,9.00,0.00,0.00,0.00,23.00
1,48.00,1.00,34.00,1.00,0.00,0.00,0.00,0.00,34.00
1,49.00,1.00,33.00,1.00,0.00,0.00,0.00,0.00,33.00
1,51.00,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00
1,53.00,1.00,92.00,1.00,53.00,0.00,39.00,0.00,0.00
1,55.00,1.00,44.00,1.00,22.00,0.00,0.00,0.00,22.00
1,61.00,1.00,71.00,1.00,61.00,0.00,10.00,0.00,0.00
1,62.00,1.00,77.00,1.00,62.00,0.00,15.00,0.00,0.00
1,63.00,1.00,57.00,1.00,9.00,0.00,1.00,0.00,47.00
1,63.00,1.00,72.00,1.00,63.00,0.00,9.00,0.00,0.00
1,64.00,1.00,55.00,1.00,0.00,0.00,0.00,0.00,55.00
1,64.00,1.00,64.00,1.00,6.00,0.00,0.00,0.00,58.00
1,65.00,1.00,58.00,1.00,58.00,0.00,0.00,0.00,0.00
1,70.00,1.00,55.00,1.00,0.00,0.00,0.00,0.00,55.00
1,75.00,1.00,84.00,1.00,17.00,0.00,9.00,0.00,58.00
1,79.00,1.00,69.00,1.00,3.00,0.00,0.00,0.00,66.00
1,85.00,1.00,76.00,1.00,0.00,0.00,0.00,0.00,76.00
1,86.00,1.00,57.00,1.00,49.00,0.00,0.00,0.00,8.00
1,89.00,1.00,88.00,1.00,0.00,0.00,0.00,0.00,88.00
1,98.00,1.00,88.00,1.00,0.00,0.00,0.00,0.00,88.00
1,100.00,1.00,92.00,1.00,92.00,0.00,0.00,0.00,0.00
1,104.00,1.00,92.00,1.00,92.00,0.00,0.00,0.00,0.00
1,118.00,1.00,102.00,1.00,102.00,0.00,0.00,0.00,0.00
1,127.00,1.00,107.00,1.00,23.00,0.00,0.00,0.00,84.00
1,130.00,1.00,117.00,1.00,117.00,0.00,0.00,0.00,0.00
1,137.00,1.00,126.00,1.00,0.00,0.00,0.00,0.00,126.00
1,138.00,1.00,114.00,1.00,0.00,0.00,0.00,0.00,114.00
1,141.00,1.00,122.00,1.00,0.00,0.00,0.00,0.00,122.00
1,142.00,1.00,148.00,1.00,142.00,0.00,6.00,0.00,0.00
1,173.00,1.00,173.00,1.00,173.00,0.00,0.00,0.00,0.00
1,180.00,1.00,195.00,1.00,7.00,0.00,15.00,0.00,173.00
1,183.00,1.00,160.00,1.00,0.00,0.00,0.00,0.00,160.00
1,185.00,1.00,185.00,1.00,8.00,0.00,0.00,0.00,177.00
1,192.00,1.00,162.00,1.00,162.00,0.00,0.00,0.00,0.00
1,219.00,1.00,207.00,1.00,207.00,0.00,0.00,0.00,0.00
1,223.00,1.00,247.00,1.00,247.00,0.00,0.00,0.00,0.00
1,334.00,1.00,325.00,1.00,325.00,0.00,0.00,0.00,0.00
1,358.00,1.00,363.00,1.00,358.00,0.00,5.00,0.00,0.00
1,362.00,1.00,347.00,1.00,0.00,0.00,0.00,0.00,347.00
1,491.00,1.00,477.00,1.00,0.00,0.00,0.00,0.00,477.00
1,497.00,1.00,480.00,1.00,480.00,0.00,0.00,0.00,0.00
1,553.00,1.00,548.00,1.00,548.00,0.00,0.00,0.00,0.00
1,971.00,1.00,955.00,1.00,70.00,0.00,0.00,0.00,885.00
1,1094.00,1.00,1083.00,1.00,1033.00,0.00,0.00,0.00,50.00
2,-18.00,0.00,-14.00,0.00,,,,,
2,-17.00,0.00,-19.00,0.00,,,,,
2,-16.00,0.00,-35.00,0.00,,,,,
2,-16.00,0.00,-29.00,0.00,,,,,
2,-16.00,0.00,-10.00,0.00,,,,,
2,-16.00,0.00,6.00,0.00,,,,,
2,-15.00,0.00,-34.00,0.00,,,,,
2,-15.00,0.00,1.00,0.00,,,,,
2,-14.00,0.00,-26.00,0.00,,,,,
2,-13.00,0.00,-31.00,0.00,,,,,
2,-13.00,0.00,-31.00,0.00,,,,,
2,-13.00,0.00,-30.00,0.00,,,,,
2,-13.00,0.00,-28.00,0.00,,,,,
2,-13.00,0.00,-20.00,0.00,,,,,
2,-13.00,0.00,-19.00,0.00,,,,,
2,-13.00,0.00,-18.00,0.00,,,,,
2,-13.00,0.00,-18.00,0.00,,,,,
2,-13.00,0.00,-16.00,0.00,,,,,
2,-13.00,0.00,-15.00,0.00,,,,,
2,-13.00,0.00,-8.00,0.00,,,,,
2,-13.00,0.00,8.00,0.00,,,,,
2,-13.00,0.00,9.00,0.00,,,,,
2,-13.00,0.00,9.00,0.00,,,,,
2,-12.00,0.00,-36.00,0.00,,,,,
2,-12.00,0.00,-30.00,0.00,,,,,
2,-12.00,0.00,-28.00,0.00,,,,,
2,-12.00,0.00,-25.00,0.00,,,,,
2,-12.00,0.00,-21.00,0.00,,,,,
2,-12.00,0.00,-20.00,0.00,,,,,
2,-12.00,0.00,-13.00,0.00,,,,,
2,-12.00,0.00,-12.00,0.00,,,,,
2,-12.00,0.00,-11.00,0.00,,,,,
2,-12.00,0.00,-9.00,0.00,,,,,
2,-12.00,0.00,-8.00,0.00,,,,,
2,-11.00,0.00,-39.00,0.00,,,,,
2,-11.00,0.00,-38.00,0.00,,,,,
2,-11.00,0.00,-32.00,0.00,,,,,
2,-11.00,0.00,-32.00,0.00,,,,,
2,-11.00,0.00,-28.00,0.00,,,,,
2,-11.00,0.00,-27.00,0.00,,,,,
2,-11.00,0.00,-27.00,0.00,,,,,
2,-11.00,0.00,-27.00,0.00,,,,,
2,-11.00,0.00,-22.00,0.00,,,,,
2,-11.00,0.00,-19.00,0.00,,,,,
2,-11.00,0.00,-18.00,0.00,,,,,
2,-11.00,0.00,-17.00,0.00,,,,,
2,-11.00,0.00,-16.00,0.00,,,,,
2,-11.00,0.00,-16.00,0.00,,,,,
2,-11.00,0.00,-16.00,0.00,,,,,
2,-11.00,0.00,-14.00,0.00,,,,,
2,-11.00,0.00,-12.00,0.00,,,,,
2,-11.00,0.00,-9.00,0.00,,,,,
2,-11.00,0.00,-8.00,0.00,,,,,
2,-11.00,0.00,-7.00,0.00,,,,,
2,-11.00,0.00,-4.00,0.00,,,,,
2,-11.00,0.00,-1.00,0.00,,,,,
2,-11.00,0.00,3.00,0.00,,,,,
2,-11.00,0.00,14.00,0.00,,,,,
2,-11.00,0.00,27.00,1.00,0.00,0.00,27.00,0.00,0.00
2,-10.00,0.00,-43.00,0.00,,,,,
2,-10.00,0.00,-31.00,0.00,,,,,
2,-10.00,0.00,-30.00,0.00,,,,,
2,-10.00,0.00,-29.00,0.00,,,,,
2,-10.00,0.00,-23.00,0.00,,,,,
2,-10.00,0.00,-23.00,0.00,,,,,
2,-10.00,0.00,-23.00,0.00,,,,,
2,-10.00,0.00,-22.00,0.00,,,,,
2,-10.00,0.00,-21.00,0.00,,,,,
2,-10.00,0.00,-21.00,0.00,,,,,
2,-10.00,0.00,-21.00,0.00,,,,,
2,-10.00,0.00,-20.00,0.00,,,,,
2,-10.00,0.00,-20.00,0.00,,,,,
2,-10.00,0.00,-18.00,0.00,,,,,
2,-10.00,0.00,-18.00,0.00,,,,,
2,-10.00,0.00,-18.00,0.00,,,,,
2,-10.00,0.00,-17.00,0.00,,,,,
2,-10.00,0.00,-17.00,0.00,,,,,
2,-10.00,0.00,-17.00,0.00,,,,,
2,-10.00,0.00,-16.00,0.00,,,,,
2,-10.00,0.00,-15.00,0.00,,,,,
2,-10.00,0.00,-15.00,0.00,,,,,
2,-10.00,0.00,-13.00,0.00,,,,,
2,-10.00,0.00,-12.00,0.00,,,,,
2,-10.00,0.00,-12.00,0.00,,,,,
2,-10.00,0.00,-12.00,0.00,,,,,
2,-10.00,0.00,-11.00,0.00,,,,,
2,-10.00,0.00,-10.00,0.00,,,,,
2,-10.00,0.00,-9.00,0.00,,,,,
2,-10.00,0.00,-9.00,0.00,,,,,
2,-10.00,0.00,-8.00,0.00,,,,,
2,-10.00,0.00,-8.00,0.00,,,,,
2,-10.00,0.00,-7.00,0.00,,,,,
2,-10.00,0.00,-6.00,0.00,,,,,
2,-10.00,0.00,-5.00,0.00,,,,,
2,-10.00,0.00,-4.00,0.00,,,,,
2,-10.00,0.00,-2.00,0.00,,,,,
2,-10.00,0.00,0.00,0.00,,,,,
2,-10.00,0.00,3.00,0.00,,,,,
2,-10.00,0.00,11.00,0.00,,,,,
2,-10.00,0.00,16.00,1.00,0.00,0.00,16.00,0.00,0.00
2,-9.00,0.00,-35.00,0.00,,,,,
2,-9.00,0.00,-30.00,0.00,,,,,
2,-9.00,0.00,-26.00,0.00,,,,,
2,-9.00,0.00,-26.00,0.00,,,,,
2,-9.00,0.00,-24.00,0.00,,,,,
2,-9.00,0.00,-24.00,0.00,,,,,
2,-9.00,0.00,-22.00,0.00,,,,,
2,-9.00,0.00,-22.00,0.00,,,,,
2,-9.00,0.00,-18.00,0.00,,,,,
2,-9.00,0.00,-18.00,0.00,,,,,
2,-9.00,0.00,-18.00,0.00,,,,,
2,-9.00,0.00,-17.00,0.00,,,,,
2,-9.00,0.00,-16.00,0.00,,,,,
2,-9.00,0.00,-16.00,0.00,,,,,
2,-9.00,0.00,-15.00,0.00,,,,,
2,-9.00,0.00,-15.00,0.00,,,,,
2,-9.00,0.00,-15.00,0.00,,,,,
2,-9.00,0.00,-14.00,0.00,,,,,
2,-9.00,0.00,-14.00,0.00,,,,,
2,-9.00,0.00,-14.00,0.00,,,,,
2,-9.00,0.00,-13.00,0.00,,,,,
2,-9.00,0.00,-12.00,0.00,,,,,
2,-9.00,0.00,-12.00,0.00,,,,,
2,-9.00,0.00,-12.00,0.00,,,,,
2,-9.00,0.00,-12.00,0.00,,,,,
2,-9.00,0.00,-11.00,0.00,,,,,
2,-9.00,0.00,-10.00,0.00,,,,,
2,-9.00,0.00,-7.00,0.00,,,,,
2,-9.00,0.00,-5.00,0.00,,,,,
2,-9.00,0.00,-5.00,0.00,,,,,
2,-9.00,0.00,-4.00,0.00,,,,,
2,-9.00,0.00,-4.00,0.00,,,,,
2,-9.00,0.00,-2.00,0.00,,,,,
2,-9.00,0.00,2.00,0.00,,,,,
2,-9.00,0.00,7.00,0.00,,,,,
2,-9.00,0.00,22.00,1.00,0.00,0.00,22.00,0.00,0.00
2,-9.00,0.00,25.00,1.00,0.00,0.00,25.00,0.00,0.00
2,-8.00,0.00,-43.00,0.00,,,,,
2,-8.00,0.00,-41.00,0.00,,,,,
2,-8.00,0.00,-34.00,0.00,,,,,
2,-8.00,0.00,-34.00,0.00,,,,,
2,-8.00,0.00,-29.00,0.00,,,,,
2,-8.00,0.00,-28.00,0.00,,,,,
2,-8.00,0.00,-26.00,0.00,,,,,
2,-8.00,0.00,-25.00,0.00,,,,,
2,-8.00,0.00,-24.00,0.00,,,,,
2,-8.00,0.00,-24.00,0.00,,,,,
2,-8.00,0.00,-22.00,0.00,,,,,
2,-8.00,0.00,-21.00,0.00,,,,,
2,-8.00,0.00,-21.00,0.00,,,,,
2,-8.00,0.00,-21.00,0.00,,,,,
2,-8.00,0.00,-21.00,0.00,,,,,
2,-8.00,0.00,-21.00,0.00,,,,,
2,-8.00,0.00,-20.00,0.00,,,,,
2,-8.00,0.00,-20.00,0.00,,,,,
2,-8.00,0.00,-20.00,0.00,,,,,
2,-8.00,0.00,-18.00,0.00,,,,,
2,-8.00,0.00,-18.00,0.00,,,,,
2,-8.00,0.00,-16.00,0.00,,,,,
2,-8.00,0.00,-16.00,0.00,,,,,
2,-8.00,0.00,-15.00,0.00,,,,,
2,-8.00,0.00,-15.00,0.00,,,,,
2,-8.00,0.00,-15.00,0.00,,,,,
2,-8.00,0.00,-13.00,0.00,,,,,
2,-8.00,0.00,-12.00,0.00,,,,,
2,-8.00,0.00,-12.00,0.00,,,,,
2,-8.00,0.00,-11.00,0.00,,,,,
2,-8.00,0.00,-11.00,0.00,,,,,
2,-8.00,0.00,-10.00,0.00,,,,,
2,-8.00,0.00,-10.00,0.00,,,,,
2,-8.00,0.00,-10.00,0.00,,,,,
2,-8.00,0.00,-10.00,0.00,,,,,
2,-8.00,0.00,-9.00,0.00,,,,,
2,-8.00,0.00,-9.00,0.00,,,,,
2,-8.00,0.00,-9.00,0.00,,,,,
2,-8.00,0.00,-8.00,0.00,,,,,
2,-8.00,0.00,-8.00,0.00,,,,,
2,-8.00,0.00,-7.00,0.00,,,,,
2,-8.00,0.00,-7.00,0.00,,,,,
2,-8.00,0.00,-7.00,0.00,,,,,
2,-8.00,0.00,-7.00,0.00,,,,,
2,-8.00,0.00,-6.00,0.00,,,,,
2,-8.00,0.00,-5.00,0.00,,,,,
2,-8.00,0.00,-5.00,0.00,,,,,
2,-8.00,0.00,-5.00,0.00,,,,,
2,-8.00,0.00,-4.00,0.00,,,,,
2,-8.00,0.00,-4.00,0.00,,,,,
2,-8.00,0.00,-2.00,0.00,,,,,
2,-8.00,0.00,-2.00,0.00,,,,,
2,-8.00,0.00,3.00,0.00,,,,,
2,-8.00,0.00,3.00,0.00,,,,,
2,-8.00,0.00,9.00,0.00,,,,,
2,-8.00,0.00,22.00,1.00,0.00,0.00,22.00,0.00,0.00
2,-7.00,0.00,-35.00,0.00,,,,,
2,-7.00,0.00,-30.00,0.00,,,,,
2,-7.00,0.00,-25.00,0.00,,,,,
2,-7.00,0.00,-24.00,0.00,,,,,
2,-7.00,0.00,-24.00,0.00,,,,,
2,-7.00,0.00,-23.00,0.00,,,,,
2,-7.00,0.00,-23.00,0.00,,,,,
2,-7.00,0.00,-22.00,0.00,,,,,
2,-7.00,0.00,-21.00,0.00,,,,,
2,-7.00,0.00,-21.00,0.00,,,,,
2,-7.00,0.00,-21.00,0.00,,,,,
2,-7.00,0.00,-20.00,0.00,,,,,
2,-7.00,0.00,-20.00,0.00,,,,,
2,-7.00,0.00,-20.00,0.00,,,,,
2,-7.00,0.00,-20.00,0.00,,,,,
2,-7.00,0.00,-19.00,0.00,,,,,
2,-7.00,0.00,-19.00,0.00,,,,,
2,-7.00,0.00,-19.00,0.00,,,,,
2,-7.00,0.00,-18.00,0.00,,,,,
2,-7.00,0.00,-18.00,0.00,,,,,
2,-7.00,0.00,-16.00,0.00,,,,,
2,-7.00,0.00,-16.00,0.00,,,,,
2,-7.00,0.00,-16.00,0.00,,,,,
2,-7.00,0.00,-16.00,0.00,,,,,
2,-7.00,0.00,-16.00,0.00,,,,,
2,-7.00,0.00,-15.00,0.00,,,,,
2,-7.00,0.00,-15.00,0.00,,,,,
2,-7.00,0.00,-14.00,0.00,,,,,
2,-7.00,0.00,-13.00,0.00,,,,,
2,-7.00,0.00,-13.00,0.00,,,,,
2,-7.00,0.00,-12.00,0.00,,,,,
2,-7.00,0.00,-12.00,0.00,,,,,
2,-7.00,0.00,-11.00,0.00,,,,,
2,-7.00,0.00,-11.00,0.00,,,,,
2,-7.00,0.00,-11.00,0.00,,,,,
2,-7.00,0.00,-11.00,0.00,,,,,
2,-7.00,0.00,-10.00,0.00,,,,,
2,-7.00,0.00,-9.00,0.00,,,,,
2,-7.00,0.00,-8.00,0.00,,,,,
2,-7.00,0.00,-8.00,0.00,,,,,
2,-7.00,0.00,-6.00,0.00,,,,,
2,-7.00,0.00,-5.00,0.00,,,,,
2,-7.00,0.00,-4.00,0.00,,,,,
2,-7.00,0.00,-1.00,0.00,,,,,
2,-7.00,0.00,3.00,0.00,,,,,
2,-7.00,0.00,3.00,0.00,,,,,
2,-7.00,0.00,3.00,0.00,,,,,
2,-7.00,0.00,3.00,0.00,,,,,
2,-7.00,0.00,4.00,0.00,,,,,
2,-7.00,0.00,4.00,0.00,,,,,
2,-7.00,0.00,4.00,0.00,,,,,
2,-7.00,0.00,10.00,0.00,,,,,
2,-7.00,0.00,12.00,0.00,,,,,
2,-7.00,0.00,18.00,1.00,0.00,0.00,18.00,0.00,0.00
2,-7.00,0.00,18.00,1.00,0.00,0.00,18.00,0.00,0.00
2,-6.00,0.00,-32.00,0.00,,,,,
2,-6.00,0.00,-30.00,0.00,,,,,
